source,target,dist
Q9365,Q130469,254.93069001556347
Q9365,Q131290,1929.5621200553514
Q8969,Q155277,1712.6601422159988
Q490,Q546,357.13767209978533
Q585,Q656,1086.7502076890355
Q490,Q1761,1415.4364724877958
Q585,Q1764,1746.066537419419
Q241767,Q13329,1406.0809331076496
Q241767,Q42807,961.7796645346476
Q241122,Q171031,961.6050754284416
Q239580,Q242906,8252.100262545126
Q43595,Q1515,721.868635560873
Q43595,Q1867,12571.174602277171
Q34820,Q1867,15020.1857219478
Q35178,Q2044,3610.252326789266
Q34986,Q2907,470.1558361948288
Q34820,Q3110,2127.697530859261
Q34820,Q3274,1890.763753979674
Q35178,Q3572,3592.4698629814925
Q34820,Q4361,5367.605464362901
Q34692,Q6225,7441.562749078936
Q35004,Q6441,10055.697078016721
Q34647,Q8678,7121.983023207492
Q34820,Q8678,5439.048564882263
Q1002807,Q597,3019.812857169078
Q1000346,Q1491,308.09335286987346
Q1001440,Q12191,7065.548261823943
Q1005350,Q25410,601.6038827772458
Q1000887,Q737822,1051.0184546308756
Q79808,Q406,352.73222496748946
Q79848,Q546,1262.660721943013
Q72818,Q656,7261.172946384124
Q79808,Q914,1313.7466596360402
Q79848,Q1829,1524.8414439012597
Q393,Q3519,1378.5175186706733
Q585,Q3711,1799.159427412237
Q490,Q3718,4235.012545400001
Q585,Q12892,1044.3561218430962
Q334,Q18808,4749.566989859362
Q43509,Q1880,3914.7658620296143
Q42780,Q2028,9104.53895376258
Q42956,Q2678,6479.017850986752
Q43631,Q2805,169.95921256110003
Q43453,Q3750,156.52533081589453
Q43453,Q3992,564.7606810045523
Q44013,Q6610,7956.617227314841
Q43453,Q9125,423.2837286554449
Q43382,Q12193,221.72879520538658
Q43382,Q15760,3163.907438579692
Q79857,Q2028,1966.173968356694
Q72259,Q3826,5885.763471572909
Q72259,Q8471,1929.1749292084228
Q79857,Q11194,1355.4487513457527
Q79808,Q12193,2567.555224133154
Q79808,Q17151,610.9347747620573
Q34986,Q13498,10426.04702381694
Q34932,Q33959,16467.77213108664
Q34986,Q33959,9770.978093533491
Q34986,Q35004,745.2745778724048
Q35004,Q36307,368.42301073631444
Q34820,Q40236,2633.3826744728426
Q34820,Q41621,10218.397346646732
Q35004,Q44217,300.4856564920078
Q34932,Q47916,9782.853776109047
Q34820,Q52535,5803.151341725322
Q34820,Q62823,986.0877880756991
Q34986,Q170688,375.5377129395049
Q34932,Q181557,6585.767079985819
Q9871,Q170287,1224.607286047563
Q9347,Q181557,5429.131640431612
Q8969,Q207429,823.1689345771691
Q9365,Q386649,1761.8812604852633
Q9920,Q399322,8384.370685123924
Q8826,Q518431,9909.27348676905
Q8673,Q637555,8868.248268537967
Q8673,Q1425428,5414.577245985862
Q40816,Q406,1266.893915308111
Q39984,Q495,177.56811677614417
Q40816,Q597,2733.36287991204
Q39984,Q649,2555.3455675834375
Q40811,Q891,1496.6568671160119
Q39984,Q2044,341.3218503158042
Q39984,Q2145,5880.3342149166165
Q39178,Q10717,566.6474409406926
Q40738,Q11194,969.858038504693
Q40191,Q12193,17753.36377881918
Q393,Q48256,1530.7044386893192
Q490,Q48278,9105.265789569066
Q279,Q55630,703.7978399029304
Q279,Q192387,9830.507797976561
Q490,Q193289,9716.573188695489
Q385,Q237655,514.0946278818669
Q72259,Q41185,187.88825561882672
Q72259,Q41621,3544.012603359577
Q79848,Q42810,190.4068092947828
Q79808,Q81882,10726.788803551313
Q79808,Q105037,12192.179441911907
Q79857,Q131290,1232.451980404956
Q79857,Q157024,1083.375545020694
Q79808,Q160544,1026.57550717273
Q79808,Q163490,1315.2318891013826
Q79857,Q185453,3663.7529632313863
Q61944,Q193380,140.53438755860697
Q79808,Q198989,1799.167651859431
Q79808,Q200030,1138.2460799898704
Q61320,Q334577,1387.1817268817729
Q79848,Q342043,5922.34273056725
Q79857,Q466221,5720.761950575051
Q34986,Q183124,314.75742001793617
Q35045,Q204271,6015.138960149152
Q35045,Q5582862,946.2975412373981
Q5838,Q406,3573.882046518533
Q5838,Q900,2816.209147141751
Q5776,Q1289,2948.468217554643
Q5776,Q1880,13553.971893684537
Q5776,Q2028,2583.6952858179416
Q5776,Q2044,2483.163269098926
Q6157,Q2235,659.8047003169797
Q5776,Q2656,2109.491505191944
Q5776,Q2684,2745.7578971425382
Q6088,Q2746,2455.343334418339
Q6046,Q3104,551.2137930656387
Q5776,Q3551,3907.700154481926
Q5776,Q3926,6431.552355897909
Q5776,Q4093,4061.1161232311392
Q393,Q776965,494.28603392569295
Q23564,Q384,185.33639602869286
Q23564,Q649,1981.7095525152897
Q23430,Q656,4883.808387622551
Q23430,Q919,1311.9518173132774
Q25282,Q1342,13674.275016729964
Q23564,Q1435,457.4311493758023
Q23154,Q1479,750.6511200104547
Q23551,Q1491,2808.1467775902934
Q23154,Q1715,851.246204071322
Q23564,Q1761,2237.8378022517045
Q24826,Q1761,216.88492601578906
Q25270,Q1842,1388.1467977180912
Q43509,Q41621,12450.424861216778
Q43453,Q45656,1002.7861659361747
Q43509,Q51103,729.3953431246537
Q43509,Q62823,1569.1204767406305
Q43453,Q81033,9390.776907023544
Q43387,Q127063,1386.5067764312423
Q40738,Q19566,669.6013185779896
Q40738,Q19689,789.942350502373
Q40738,Q25270,714.5312393413362
Q40738,Q25409,1132.2044674038923
Q39984,Q33935,2733.648711502056
Q39178,Q42125,14872.01080340006
Q39984,Q81398,10019.538342913926
Q40738,Q83061,1245.5768663161032
Q41183,Q93338,97.9096338131208
Q40104,Q101625,1872.4163021528307
Q40738,Q127063,1186.4624795407735
Q40811,Q132572,991.913141902622
Q41183,Q140147,2061.452531496819
Q40738,Q154835,1528.2626463952042
Q40738,Q157144,1007.0160869904096
Q40191,Q160687,9955.670680563046
Q40738,Q162548,4244.903309143801
Q23430,Q1867,2850.959929983715
Q23564,Q1953,2116.08417447383
Q23800,Q2656,266.9581149455359
Q23564,Q3519,246.7376475348611
Q23564,Q3711,281.1702741756487
Q23430,Q6576,520.4345066844412
Q23430,Q6816,437.20172648382174
Q25270,Q8660,4607.546826358143
Q24826,Q8678,9326.201475190588
Q134121,Q1780,923.4138252688341
Q183551,Q2082,3250.773997355223
Q134121,Q2145,5354.921185353805
Q202954,Q2758,79.84895658975773
Q102728,Q3167,360.09625164323586
Q194037,Q13369,899.9608621953826
Q5776,Q6221,2642.3034417634067
Q5776,Q6441,3034.8642189678676
Q5776,Q6602,2966.0025495145037
Q5968,Q33959,79.04105581367388
Q6157,Q34116,6292.157421117419
Q6088,Q52535,11119.607667711669
Q5776,Q62823,11197.133263609854
Q5776,Q81033,12078.12595287246
Q5776,Q131620,8524.65746951923
Q5776,Q174744,13270.594457522411
Q23438,Q9361,1472.2373180183715
Q23564,Q19689,131.9601755396763
Q25270,Q19689,185.87842071465369
Q25270,Q23564,157.94442167857108
Q23430,Q35381,5228.206663750437
Q23154,Q36433,1234.345109863915
Q23051,Q36647,312.84934266067734
Q24826,Q52535,11090.247254135687
Q6088,Q181946,659.3460721072048
Q5776,Q983511,10638.152085170907
Q5776,Q5582862,12404.016137242834
Q5776,Q12829733,9498.425860658674
Q35493,Q216,3878.2461809594656
Q35493,Q279,5135.810262972863
Q35493,Q406,3908.1339298086705
Q43509,Q171632,1693.3500882783908
Q44213,Q207350,12251.983144168014
Q43382,Q243293,5059.222466314681
Q43509,Q1026270,347.0136703714782
Q47282,Q406,3651.1397896811973
Q47492,Q495,2760.6581679766377
Q47282,Q656,3615.0864340348494
Q45942,Q887,4440.080660111995
Q47048,Q1520,3016.468123983365
Q47554,Q1829,226.5343258476799
Q40738,Q165420,514.8656571260431
Q40738,Q170967,267.7609976246483
Q40104,Q182025,2177.6461803696034
Q40738,Q185134,2730.255743722177
Q40738,Q185453,3968.162046792409
Q40811,Q214651,1121.5430292418075
Q40738,Q491123,3003.428836523527
Q40738,Q545707,2586.5518154588344
Q207350,Q1289,2906.129093270544
Q35493,Q647,5858.459403975976
Q36647,Q647,642.0388119678242
Q35381,Q656,7197.00663956777
Q35493,Q656,3611.0003721459607
Q36647,Q1829,1935.9514432138494
Q36312,Q2145,3119.490477056108
Q36405,Q2678,2161.0920056352425
Q35178,Q3777,5433.874394105767
Q36647,Q6225,477.81296939733863
Q35493,Q6487,3943.971778712231
Q35381,Q8247,2314.1857340167126
Q25270,Q83285,207.04728453963597
Q23430,Q93338,5629.365593100851
Q23551,Q165204,2413.8891222630064
Q23438,Q198989,877.9520858146544
Q23154,Q211563,8724.560121753086
Q23551,Q776965,9361.29490937589
Q23551,Q1134454,350.73516838178745
Q5713,Q406,2836.7724435144637
Q5753,Q406,3200.329572949767
Q5776,Q490,2710.890452527381
Q45797,Q2805,293.85249062266206
Q47048,Q2938,1882.4169408061005
Q46135,Q3200,673.071528625465
Q47554,Q7550,525.5133849098156
Q45301,Q9361,2869.052271138574
Q45301,Q25475,175.38117687751608
Q47048,Q40738,2769.870504698275
Q45942,Q42716,989.883429665405
Q47138,Q44238,4.762418393442429
Q35493,Q9361,195.26390146467307
Q35178,Q11194,3066.245880693036
Q36312,Q11194,8511.299365729124
Q35493,Q33935,3864.8803106808436
Q37100,Q42157,9359.117061265246
Q36405,Q42168,1313.4404531130235
Q35178,Q52535,13345.685407257273
Q35493,Q52535,16174.551697420624
Q36405,Q62823,7943.129906836753
Q207639,Q13364,1203.8487132789844
Q208200,Q38545,1465.530941045341
Q206954,Q82174,670.0947557255638
Q207801,Q82174,509.82379768155226
Q206895,Q131127,2349.0706736229495
Q207801,Q160173,545.5806035171389
Q208200,Q170287,361.8478244101696
Q208006,Q170967,273.2604245323733
Q206957,Q178405,187.32155462680132
Q36312,Q66485,11290.918065975875
Q35178,Q93338,1303.4717014033504
Q35493,Q178663,6953.444949182756
Q36405,Q193250,9058.903693596205
Q36989,Q199712,1377.0127147138573
Q36399,Q237655,8003.231915328874
Q35493,Q374365,4231.958696243565
Q36405,Q486913,3739.504091125853
Q6487,Q898,3779.5896685890384
Q6487,Q900,2513.9478257438445
Q6576,Q919,848.8462419298503
Q6252,Q1085,630.90302543683
Q45604,Q45313,445.9460145344497
Q45797,Q47492,3403.1073167734808
Q44254,Q51599,249.8178283946122
Q44254,Q81882,3882.1011310768104
Q45797,Q146351,888.1475633598911
Q45301,Q146699,898.4797656475174
Q45301,Q170532,329.5755629458965
Q47282,Q170532,3096.6060581342867
Q45797,Q171866,461.90075614858233
Q45301,Q178373,945.7506540021512
Q45313,Q182394,778.4332905459574
Q47282,Q374365,3799.4059762455768
Q47048,Q596688,9672.012878648138
Q45313,Q765553,460.033958833445
Q5776,Q597,4063.258110345916
Q5776,Q656,3161.5747887768
Q5753,Q894,1973.1282092985684
Q5753,Q919,2624.894576955386
Q5753,Q2044,4560.183607054323
Q5764,Q2684,2525.760807669782
Q5468,Q3825,4066.5879396674295
Q5753,Q3992,4821.003758975142
Q5468,Q4361,7758.08417563663
Q5475,Q4361,10047.03711679523
Q5753,Q5713,501.6416573533791
Q5764,Q5753,218.2779591393306
Q5753,Q6487,3159.8872845174756
Q5475,Q6548,824.486748855021
Q5468,Q8678,7309.702117919527
Q5753,Q8678,13292.729379013157
Q6576,Q1289,6693.024428104322
Q6487,Q1663,1412.8383388136224
Q6487,Q2090,2104.2480861998197
Q6487,Q2684,2257.532949031456
Q6487,Q5470,2470.3657613573796
Q6576,Q7003,6560.432463089547
Q1296,Q1721,336.58232971828477
Q1761,Q1780,1733.9377155280692
Q504215,Q2028,10679.578253382051
Q1296,Q3992,137.48092404926516
Q5468,Q12191,9170.693556364944
Q5687,Q12191,3558.788421089609
Q5468,Q12892,9385.625743040302
Q5475,Q41185,1023.8548599534524
Q5753,Q42097,5377.787251819676
Q5475,Q44239,12341.331384917516
Q5753,Q131290,1751.372250020669
Q5753,Q131350,812.6057066955265
Q5764,Q131350,632.5885718928909
Q5468,Q131818,8006.093299426914
Q5468,Q132830,4401.45403874261
Q5687,Q167394,1851.8979864990229
Q5468,Q171617,7670.101926039746
Q6576,Q19566,5016.630289380068
Q6226,Q25331,814.2848770177833
Q6576,Q42056,2499.056243793306
Q6487,Q42140,8208.773112524445
Q6537,Q50189,422.4817792521553
Q6576,Q55630,5878.900630856737
Q6487,Q140147,1775.4458855574371
Q6487,Q147402,12001.390208861967
Q6226,Q171223,1629.4280001445343
Q6454,Q188478,2025.7981705076186
Q518431,Q12191,9786.62685768932
Q1761,Q16553,8193.045441211361
Q1296,Q41262,394.8809144222122
Q503469,Q79808,195.95856106952886
Q1296,Q82174,1716.6380805474291
Q503469,Q134712,1164.7943692348047
Q719,Q147402,3101.8316887968003
Q1296,Q191130,9245.152685185616
Q529282,Q207294,697.0079820573044
Q5687,Q171617,10668.339365981867
Q5468,Q171632,11806.663472219287
Q5468,Q193250,1105.6600525831398
Q5468,Q225641,3010.2869359637502
Q5753,Q373808,235.64309019373715
Q5764,Q373808,445.2718950351042
Q5713,Q374365,2813.027657749267
Q5687,Q983747,10690.615287558549
Q5468,Q1425428,9934.853998917151
Q5753,Q5582862,15072.048918506523
Q641,Q406,1431.27788524476
Q641,Q546,114.42974464492707
Q641,Q597,1916.2047330996813
Q134121,Q45779,1101.3232776081866
Q844430,Q61092,348.08297440002093
Q102728,Q61944,5193.024760883369
Q194037,Q81033,8861.854060711808
Q162022,Q83324,1557.8231625224266
Q134121,Q170287,1195.5361012715223
Q173219,Q194332,9568.473366852608
Q641,Q656,2004.0180841224933
Q641,Q1953,2670.5317169126092
Q641,Q2090,456.1964003030378
Q586,Q2280,1428.997090366872
Q628,Q2288,2186.316167315509
Q206895,Q187593,5731.788276868508
Q207639,Q188901,9445.195925135387
Q41262,Q437,1361.894578506319
Q41621,Q495,2708.4680681683244
Q41621,Q656,3036.38007832613
Q6576,Q191130,3069.265352098857
Q6221,Q208669,9903.007923270061
Q6487,Q208725,658.0412545716858
Q6221,Q209034,9937.075567553344
Q6221,Q271000,4457.084937220366
Q6226,Q466221,8005.564443300066
Q6397,Q910973,3818.642294731326
Q504114,Q334577,3367.836433763874
Q518431,Q468782,496.9021943615607
Q1296,Q647417,2130.7046705686084
Q588,Q8385,68.38342310954086
Q612,Q8678,11878.896611351494
Q641,Q11194,512.1097498857009
Q42780,Q1010,8737.151970734893
Q41262,Q1040,798.1041952901036
Q42448,Q1342,5820.441925416002
Q41621,Q1461,8766.151293591523
Q41621,Q1718,3068.597954628625
Q41699,Q1867,15663.72041169955
Q41843,Q2107,3170.331178868623
Q41843,Q2135,9823.669147893277
Q41262,Q2280,1892.0505393985702
Q41843,Q3624,2504.8812066911764
Q42678,Q3780,137.9853908115819
Q51103,Q1085,9781.311369108977
Q51103,Q1461,17233.16245758074
Q51103,Q2044,9564.3683142807
Q48338,Q2805,2644.4650859068906
Q48278,Q8678,4784.5018469065235
Q51103,Q8678,4652.512511004487
Q48338,Q9832,2718.8761533432075
Q51103,Q18094,8971.73203209474
Q740241,Q386487,803.7409396468965
Q849561,Q384,1846.7423550885019
Q841342,Q1491,2326.564684644753
Q835848,Q2801,810.5729843660638
Q853785,Q2801,708.4297478526277
Q849524,Q6730,789.7572755602775
Q853785,Q13362,1325.929934334688
Q612,Q24639,11726.208577350055
Q622,Q33345,1868.0455184429693
Q628,Q44236,11353.396794641476
Q628,Q44237,11761.3678306259
Q628,Q79815,289.30312367931
Q612,Q140075,12034.922498738732
Q628,Q183124,10330.859802643268
Q41621,Q5465,7621.280632082318
Q42120,Q6816,2203.57865142475
Q42462,Q7003,853.4411637546042
Q41621,Q12892,3212.1498540245784
Q41621,Q25410,3300.3929827220745
Q41843,Q44059,12153.819787767683
Q51103,Q24639,6722.287522721293
Q47952,Q42168,939.4528751586873
Q51103,Q48278,328.9738472753156
Q48278,Q52535,4635.845815826441
Q48278,Q81033,3402.5087543801333
Q51103,Q81033,3545.7216317345374
Q48338,Q102397,1575.676940986227
Q48338,Q131301,456.8877521029133
Q51103,Q131491,8757.292302299471
Q48278,Q140075,14326.194520997458
Q51111,Q165204,2342.5224903667627
Q51103,Q171632,964.45313933907
Q612,Q374365,1696.7348785237384
Q25409,Q656,1377.5814524257928
Q26119,Q1085,505.94556331404056
Q26119,Q1342,7439.25737514139
Q41621,Q52535,12382.055037544504
Q41621,Q81033,11972.673824103864
Q42763,Q117040,540.5921074212599
Q41843,Q129259,1756.6229410388346
Q42120,Q188901,18380.351157889134
Q42448,Q239580,7883.844852823937
Q41843,Q271000,4885.799852039541
Q42448,Q1007634,8505.305015091331
Q41621,Q1425428,3758.4347364535774
Q25409,Q2028,857.0666945896961
Q25409,Q2107,1042.9495218811517
Q26119,Q3097,1028.7228364249086
Q25409,Q8385,247.98928718771043
Q26155,Q8678,10450.215076503218
Q25286,Q30096,553.6531026228869
Q26397,Q42097,8443.29965444637
Q25797,Q48256,1193.9255416432766
Q833016,Q48278,4704.884565383423
Q849292,Q168929,259.3094231281638
Q842854,Q183405,5790.629564419956
Q853785,Q201404,352.632754081985
Q109386,Q656,6620.199580465001
Q115276,Q1010,566.3324500421414
Q116341,Q2028,957.4077733053133
Q48278,Q333928,984.2076081358899
Q48338,Q486282,3505.2213273690054
Q51103,Q916536,1773.875233899751
Q48278,Q927933,1418.025135652562
Q12892,Q656,1877.8481072155184
Q81046,Q1342,6321.061525115348
Q12892,Q2910,345.4917307547068
Q25409,Q93358,189.57419370119476
Q25409,Q102397,76.73570528143914
Q26175,Q104560,2170.7523283300247
Q25409,Q129259,602.2391876043895
Q25409,Q156711,77.42645655238094
Q26119,Q171223,121.45726574082349
Q25409,Q182025,1540.199383594184
Q26268,Q184046,2392.0414362355964
Q26119,Q201051,2208.4990748610217
Q25282,Q209034,15040.752605752272
Q208725,Q582,2977.025335347653
Q211828,Q3183,11169.305577516474
Q210161,Q3612,2644.4682675532845
Q211590,Q5470,9975.698555180466
Q208715,Q9365,5058.365002281756
Q211952,Q25475,1296.9283662433868
Q211950,Q25804,1124.1566395810273
Q208725,Q33986,13266.115940673695
Q210296,Q40738,369.1539216509442
Q208715,Q42716,1202.3626537334374
Q211563,Q45412,8039.968130642092
Q26268,Q1008456,9285.674773383578
Q58780,Q3992,36.21364426671022
Q12892,Q5465,9566.84388190863
Q129610,Q25410,1270.4309281683843
Q129610,Q37836,5655.5405995168
Q81398,Q1461,14327.21450818616
Q81033,Q1880,7514.440909799469
Q80985,Q2044,1769.081836643849
Q81137,Q2044,792.1754189998665
Q115276,Q3519,214.97737472779025
Q114257,Q3992,1538.984822557455
Q107094,Q156726,466.5079770745367
Q115329,Q165204,1213.862811646641
Q147089,Q384,632.2100176589807
Q147402,Q727,9362.344838462359
Q147402,Q1022,9819.387542310811
Q151920,Q6441,2992.47515556912
Q145972,Q7550,145.41501914147634
Q149955,Q11959,9000.272238273457
Q147089,Q37836,8846.191656704776
Q81033,Q3110,1767.9755354753459
Q81033,Q5465,14119.069662771955
Q80985,Q6441,1311.1420913479508
Q81033,Q36433,8298.95953006177
Q81033,Q44237,7315.66633860319
Q81137,Q45779,398.5385439780421
Q211590,Q52535,6488.432611764778
Q209034,Q55630,10596.333659108614
Q209423,Q127063,3325.7926846227856
Q208725,Q157144,1984.4619409355885
Q209978,Q165420,359.5062744669609
Q208725,Q167394,1795.455237201549
Q211563,Q170578,7721.21173581337
Q211952,Q171357,1181.2719317609055
Q210470,Q183002,4120.419088452132
Q211952,Q186349,991.128136944618
Q210470,Q188478,711.4720248121015
Q210161,Q221051,3052.4371793506543
Q211828,Q332319,2976.221835866728
Q211760,Q386991,408.094835398556
Q208293,Q485176,8971.714970851704
Q112657,Q207801,248.65748917671758
Q109949,Q917535,8405.080411617968
Q109949,Q990448,8385.173605063226
Q12892,Q79815,440.57247058616406
Q129610,Q170532,3610.8926049893653
Q12992,Q201404,1830.6175092004294
Q140631,Q83178,9547.710156603871
Q149955,Q117040,2161.363747704117
Q140631,Q118958,9669.523180139675
Q148062,Q131818,3394.5879797741304
Q147402,Q139473,3971.367266711887
Q140631,Q140075,6697.247952072841
Q145002,Q167394,586.2008925767213
Q147089,Q170532,754.4249212803727
Q140631,Q170688,19338.632121728748
Q140631,Q171632,16061.879546993823
Q140631,Q205526,2559.0118262016854
Q147089,Q206903,347.657429920458
Q117040,Q597,6640.58568385611
Q117040,Q656,8948.164328891571
Q125080,Q1709,1205.920080055484
Q125293,Q2044,10018.497585891424
Q117040,Q2656,8582.798030750606
Q125293,Q3014,9554.942539103484
Q126148,Q3992,1887.4536735860038
Q54452,Q1010,688.9344707831225
Q52981,Q1647,232.45055198159284
Q54886,Q1880,3821.745082288477
Q52842,Q2280,679.3755836192914
Q54880,Q2634,8621.386279419065
Q52585,Q8471,11006.552815661293
Q54886,Q52535,3850.900221996886
Q54880,Q81033,3813.538206594656
Q81033,Q52535,7755.349951559854
Q79990,Q54108,9333.880347307846
Q81137,Q98995,1990.542216416697
Q81398,Q105037,4072.9751465794047
Q79863,Q132572,1244.8066555671633
Q81033,Q133116,2693.131492604302
Q81033,Q159273,5621.181329113787
Q81137,Q170287,428.5101000944878
Q81033,Q171632,3449.1924458325793
Q81398,Q209016,2838.091842809321
Q81033,Q274584,1706.2530085084697
Q81033,Q386991,311.3072100918416
Q79990,Q467487,9536.947701473078
Q79857,Q605105,1090.3969693553688
Q149955,Q1008456,1510.724839632607
Q334577,Q495,9547.008155677368
Q334577,Q1491,4327.254347471544
Q333928,Q2082,4377.998867941939
Q373808,Q2684,2755.253446025779
Q381560,Q3935,1416.182376491209
Q373808,Q5337,1692.737319082284
Q333928,Q5426,10816.934085512607
Q333928,Q36307,3902.955830091285
Q210161,Q696074,1838.5359652916666
Q211563,Q990448,7952.274050572561
Q232842,Q1491,214.51532974515519
Q221447,Q3132,3159.9046537400222
Q230628,Q6816,398.38469643901385
Q235571,Q6816,286.02251810397104
Q234184,Q7550,135.9340312969689
Q225641,Q18094,17320.257185927196
Q230104,Q25475,418.5999514795363
Q123709,Q6548,1007.3709326501931
Q124739,Q8969,3238.4933873310456
Q116341,Q17151,183.0495000931734
Q124739,Q26590,997.0014379502163
Q124739,Q40194,1467.6767128428082
Q117040,Q52535,6108.064182466399
Q125293,Q109374,11990.394561051851
Q79857,Q985531,660.0749061806358
Q81788,Q406,1242.4039104885608
Q83285,Q406,796.8047732710252
Q82765,Q1829,104.15343409218312
Q82185,Q1895,2841.6126481997208
Q83065,Q2805,546.5263397104188
Q219671,Q36433,7129.930596636196
Q223761,Q42716,3896.7103801655244
Q223920,Q42810,6142.617219808004
Q221447,Q44013,9281.544871741395
Q223966,Q54108,4161.104177198077
Q230104,Q137271,7925.512629474803
Q230104,Q140147,2200.503197979027
Q232842,Q170688,758.0268663938898
Q239580,Q185280,6740.5505153793765
Q83285,Q3519,216.72486341526363
Q82070,Q3572,2304.838036791162
Q81581,Q3992,1179.4511411643514
Q83065,Q6602,771.9533710710027
Q82765,Q7550,470.6891669245353
Q82500,Q14960,132.45440691377516
Q83285,Q17151,302.3447540585856
Q83178,Q25410,600.4571519692995
Q81581,Q33959,1052.0438199443784
Q51432,Q193722,1386.9582048894997
Q52842,Q193965,694.0401293125167
Q52585,Q205648,5783.092753275699
Q54452,Q207801,354.7282467410303
Q54452,Q214655,517.1986321119864
Q334577,Q61301,566.811515723354
Q351427,Q107401,3476.4894076353066
Q333928,Q117040,1400.0078920199596
Q373808,Q131350,1046.718143596019
Q334577,Q173270,691.0967936481586
Q343973,Q182521,1312.9222579384016
Q343973,Q202453,821.2507541598122
Q376903,Q236744,547.1943500705939
Q376749,Q374365,5403.395238581528
Q373808,Q485496,224.2477758564882
Q219671,Q187593,191.43487467860805
Q219671,Q188693,754.4897205226034
Q219583,Q213242,922.8600577176023
Q220843,Q219671,1858.9329888399395
Q221447,Q332319,2102.6266532263658
Q222755,Q642057,4700.65572674203
Q223914,Q990448,6139.150010586805
Q214178,Q648,3333.549758452833
Q214173,Q1520,14518.589538586652
Q214178,Q2044,2451.7572495418344
Q214178,Q2634,2100.9202249578493
Q214173,Q3274,2391.5906468231124
Q214178,Q3551,3898.415545962795
Q212773,Q8969,842.6711891965714
Q118995,Q170967,1086.5255800787652
Q117040,Q171632,1136.5445515925658
Q124739,Q189128,1978.7711905134581
Q124739,Q199440,147.68816058663265
Q117040,Q209034,2494.008883336275
Q124739,Q209034,2272.4257943443563
Q125293,Q221051,146.68308066052003
Q125080,Q243319,7893.13515765656
Q117040,Q637555,279.11724844235044
Q117040,Q651891,5799.699201337655
Q117040,Q657461,1067.7541823050046
Q122803,Q1014125,1204.8675773494194
Q914055,Q1867,12797.547565434159
Q914055,Q2135,2698.4432351671203
Q917330,Q8678,7991.417304579025
Q781245,Q216,12711.895540164014
Q818019,Q288,1746.3620169329752
Q803984,Q3117,3139.2139656440454
Q803984,Q13360,2569.7234564227597
Q803990,Q13369,2403.5583109343925
Q815721,Q25475,2103.3410060601036
Q806551,Q49259,5539.765773720767
Q81581,Q170287,41.79622788235379
Q83178,Q182059,5117.365000652686
Q81581,Q186349,338.4703958103231
Q83178,Q204234,409.99415531973347
Q81621,Q12829733,2258.3152582658054
Q211970,Q60956,3522.5089630997913
Q214178,Q123709,3975.826598312126
Q212773,Q147402,1505.3262994941388
Q214178,Q147756,1576.7200750620161
Q212856,Q171357,331.2002160527515
Q213127,Q193965,740.9173974027347
Q212773,Q221051,858.7763524404867
Q334577,Q524894,243.294547005087
Q340566,Q776965,2305.4318625379824
Q334577,Q988225,80.81399511610816
Q334577,Q5582862,3815.9553516678757
Q623159,Q2899,3125.93662010557
Q638704,Q12191,1735.6573743878168
Q614754,Q13377,2692.5713876448767
Q643081,Q37836,2588.8750279918204
Q647051,Q41621,1725.375225281833
Q613602,Q47772,8730.083094080284
Q867573,Q25395,1633.7582145768074
Q927933,Q40236,1849.0389353307453
Q868205,Q41604,10942.723353310732
Q922959,Q129259,624.7559883646306
Q924078,Q134712,459.55233742883206
Q858713,Q172415,1296.3111191377243
Q858250,Q188022,4624.973762489878
Q927933,Q193289,461.12044742077205
Q858250,Q250220,1320.8846068103262
Q803984,Q187938,1713.4746298412338
Q816845,Q200805,166.32363724883206
Q793809,Q205119,285.50560703508205
Q820235,Q916536,1816.851971938356
Q811130,Q990448,14461.310038434302
Q61089,Q597,11686.650176171834
Q101625,Q288,1901.1464256513186
Q93338,Q2280,2018.3674647875164
Q93338,Q2910,2695.165813435913
Q93338,Q8385,2084.317510359323
Q643883,Q48338,3569.159940971729
Q622030,Q51103,7979.331619901102
Q630692,Q170497,7380.277602450303
Q601142,Q171866,8843.60171584126
Q612250,Q189133,1141.4612822216525
Q604283,Q328000,7475.707843442304
Q639467,Q399316,1269.726533469876
Q862508,Q345204,7699.796074503874
Q868205,Q1134454,5312.264357876429
Q128147,Q1764,1679.6338668364087
Q130212,Q1780,143.84878821013922
Q129649,Q2865,1955.186300324461
Q130191,Q3104,503.89898713793195
Q128147,Q3780,5163.906670677104
Q61306,Q2145,3942.4859890428893
Q60956,Q6106,11130.715407550899
Q56069,Q8969,7089.635303024462
Q59975,Q12193,1509.4879892128185
Q60956,Q14440,12520.743589464026
Q56069,Q14467,1628.5375081695086
Q61302,Q26590,347.817639441426
Q104712,Q1829,94.43855760251641
Q156974,Q2795,81.48812760675405
Q66485,Q3866,5672.600399703734
Q66485,Q3929,5596.567495856343
Q180139,Q22690,704.8500709767618
Q102350,Q12193,1701.8185104569513
Q101625,Q42168,1839.354237668806
Q100188,Q45779,418.5325634916713
Q102317,Q48256,1068.8748417343818
Q92212,Q156726,524.1842163682057
Q93323,Q156726,406.1246022562735
Q102317,Q157144,587.8585425786066
Q61089,Q33986,16524.927758896752
Q61306,Q33986,6785.025666427467
Q56069,Q40269,648.4022868296954
Q61301,Q42810,8389.774398077512
Q56069,Q43509,4463.462749898227
Q60956,Q47465,2864.1065257115606
Q56064,Q109188,593.6408136145086
